ref_area,ref_area.label,source,source.label,indicator,indicator.label,classif1,classif1.label,time,obs_value
X51,South-Eastern Asia and the Pacific: Lower-middle income,XA:8434,X51 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,4511.756
X51,South-Eastern Asia and the Pacific: Lower-middle income,XA:8434,X51 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,3759.797
X52,South-Eastern Asia and the Pacific: Upper-middle income,XA:8435,X52 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,14224.133
X52,South-Eastern Asia and the Pacific: Upper-middle income,XA:8435,X52 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,11853.444
X52,South-Eastern Asia and the Pacific: Upper-middle income,XA:8435,X52 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,7423.626
X52,South-Eastern Asia and the Pacific: Upper-middle income,XA:8435,X52 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,6186.355
X53,South-Eastern Asia and the Pacific: High income,XA:8436,X53 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,2686.983
X53,South-Eastern Asia and the Pacific: High income,XA:8436,X53 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,2239.152
X53,South-Eastern Asia and the Pacific: High income,XA:8436,X53 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,895.464
X53,South-Eastern Asia and the Pacific: High income,XA:8436,X53 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,746.22
X54,South-Eastern Asia,XA:8389,X54 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,28314.748
X54,South-Eastern Asia,XA:8389,X54 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,23595.623
X54,South-Eastern Asia,XA:8389,X54 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,11918.091
X54,South-Eastern Asia,XA:8389,X54 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,9931.742
X55,Pacific Islands,XA:8390,X55 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,632.256
X55,Pacific Islands,XA:8390,X55 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,526.88
X55,Pacific Islands,XA:8390,X55 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,69.884
X55,Pacific Islands,XA:8390,X55 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,58.237
X56,Southern Asia,XA:8391,X56 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,95238.072
X56,Southern Asia,XA:8391,X56 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,79365.06
X56,Southern Asia,XA:8391,X56 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,19061.335
X56,Southern Asia,XA:8391,X56 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,15884.446
X57,Southern Asia: Low income,XA:8437,X57 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,607.476
X57,Southern Asia: Low income,XA:8437,X57 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,506.23
X57,Southern Asia: Low income,XA:8437,X57 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,-108.869
X57,Southern Asia: Low income,XA:8437,X57 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,-90.724
X58,Southern Asia: Lower-middle income,XA:8438,X58 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,92958.518
X58,Southern Asia: Lower-middle income,XA:8438,X58 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,77465.432
X58,Southern Asia: Lower-middle income,XA:8438,X58 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,17672.844
X58,Southern Asia: Lower-middle income,XA:8438,X58 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,14727.37
X59,Southern Asia: Upper-middle income,XA:8439,X59 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,1672.078
X59,Southern Asia: Upper-middle income,XA:8439,X59 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,1393.398
X59,Southern Asia: Upper-middle income,XA:8439,X59 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,1497.36
X59,Southern Asia: Upper-middle income,XA:8439,X59 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,1247.8
X60,Europe and Central Asia,XA:8393,X60 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,35915.979
X60,Europe and Central Asia,XA:8393,X60 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,29929.982
X60,Europe and Central Asia,XA:8393,X60 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,22154.267
X60,Europe and Central Asia,XA:8393,X60 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,18461.889
X61,Europe and Central Asia: Lower-middle income,XA:8440,X61 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,3162.128
X61,Europe and Central Asia: Lower-middle income,XA:8440,X61 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,2635.106
X61,Europe and Central Asia: Lower-middle income,XA:8440,X61 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,1446.444
X61,Europe and Central Asia: Lower-middle income,XA:8440,X61 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,1205.37
X62,Europe and Central Asia: Upper-middle income,XA:8441,X62 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,13179.816
X62,Europe and Central Asia: Upper-middle income,XA:8441,X62 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,10983.18
X62,Europe and Central Asia: Upper-middle income,XA:8441,X62 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,7423.324
X62,Europe and Central Asia: Upper-middle income,XA:8441,X62 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,6186.103
X63,Europe and Central Asia: High income,XA:8442,X63 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,19500.475
X63,Europe and Central Asia: High income,XA:8442,X63 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,16250.396
X63,Europe and Central Asia: High income,XA:8442,X63 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,13253.361
X63,Europe and Central Asia: High income,XA:8442,X63 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,11044.468
X64,"Northern, Southern and Western Europe",XA:8394,X64 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,17564.253
X64,"Northern, Southern and Western Europe",XA:8394,X64 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,14636.878
X64,"Northern, Southern and Western Europe",XA:8394,X64 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,11639.418
X64,"Northern, Southern and Western Europe",XA:8394,X64 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,9699.515
X65,"Northern, Southern and Western Europe: Upper-middle income",XA:8443,X65 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,560.683
X65,"Northern, Southern and Western Europe: Upper-middle income",XA:8443,X65 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,467.236
X65,"Northern, Southern and Western Europe: Upper-middle income",XA:8443,X65 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,227.274
X65,"Northern, Southern and Western Europe: Upper-middle income",XA:8443,X65 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,189.395
X66,"Northern, Southern and Western Europe: High income",XA:8444,X66 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,17003.57
X66,"Northern, Southern and Western Europe: High income",XA:8444,X66 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,14169.642
X66,"Northern, Southern and Western Europe: High income",XA:8444,X66 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,11412.144
X66,"Northern, Southern and Western Europe: High income",XA:8444,X66 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,9510.12
X67,Northern Europe,XA:8395,X67 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,4703.109
X67,Northern Europe,XA:8395,X67 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,3919.258
X67,Northern Europe,XA:8395,X67 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,2905.684
X67,Northern Europe,XA:8395,X67 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,2421.403
X68,Southern Europe,XA:8396,X68 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,7174.235
X68,Southern Europe,XA:8396,X68 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,5978.529
X68,Southern Europe,XA:8396,X68 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,4818.269
X68,Southern Europe,XA:8396,X68 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,4015.224
X69,Western Europe,XA:8383,X69 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,5686.91
X69,Western Europe,XA:8383,X69 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,4739.091
X69,Western Europe,XA:8383,X69 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,3915.466
X69,Western Europe,XA:8383,X69 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,3262.888
X70,Eastern Europe,XA:8397,X70 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,9589.825
X70,Eastern Europe,XA:8397,X70 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,7991.521
X70,Eastern Europe,XA:8397,X70 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,6176.933
X70,Eastern Europe,XA:8397,X70 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,5147.444
X71,Eastern Europe: Lower-middle income,XA:8445,X71 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,1713.041
X71,Eastern Europe: Lower-middle income,XA:8445,X71 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,1427.534
X71,Eastern Europe: Lower-middle income,XA:8445,X71 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,1124.648
X71,Eastern Europe: Lower-middle income,XA:8445,X71 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,937.207
X72,Eastern Europe: Upper-middle income,XA:8446,X72 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,5778.914
X72,Eastern Europe: Upper-middle income,XA:8446,X72 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,4815.762
X72,Eastern Europe: Upper-middle income,XA:8446,X72 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,3406.868
X72,Eastern Europe: Upper-middle income,XA:8446,X72 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,2839.057
X73,Eastern Europe: High income,XA:8447,X73 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,2097.87
X73,Eastern Europe: High income,XA:8447,X73 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,1748.225
X73,Eastern Europe: High income,XA:8447,X73 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,1645.417
X73,Eastern Europe: High income,XA:8447,X73 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,1371.181
X74,Central Asia,XA:8398,X74 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,2556.368
X74,Central Asia,XA:8398,X74 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,2130.307
X74,Central Asia,XA:8398,X74 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2021,999.274
X74,Central Asia,XA:8398,X74 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2021,832.728
X75,Central and Western Asia: Lower-middle income,XA:8448,X75 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE40,Full-time equivalence: Based on 40 hours per week,2020,1449.087
X75,Central and Western Asia: Lower-middle income,XA:8448,X75 - ILO - ILO Modelled Estimates,HOW_2FTE_JOB_NB,Working hours lost due to the COVID-19 crisis expressed as number of FTE jobs -- ILO modelled estimates (thousands),JOB_FTE_FTE48,Full-time equivalence: Based on 48 hours per week,2020,1207.572
